X,Y,ASCII,Foreground,Background
6,1,32,#000000,#0A0A0A
7,1,32,#000000,#0A0A0A
8,1,32,#000000,#0A0A0A
9,1,32,#000000,#0A0A0A
10,1,32,#000000,#0A0A0A
11,1,32,#000000,#0A0A0A
12,1,32,#000000,#0A0A0A
13,1,32,#000000,#0A0A0A
14,1,32,#000000,#0A0A0A
15,1,32,#000000,#0A0A0A
16,1,32,#000000,#0A0A0A
17,1,32,#000000,#0A0A0A
18,1,24,#FF8000,#333333
19,1,24,#FF8000,#333333
20,1,24,#FF8000,#333333
21,1,24,#FF8000,#333333
22,1,24,#FF8000,#333333
23,1,24,#FF8000,#333333
24,1,24,#FF8000,#333333
25,1,24,#FF8000,#333333
26,1,24,#FF8000,#333333
27,1,24,#FF8000,#333333
28,1,24,#FF8000,#333333
29,1,24,#FF8000,#333333
30,1,24,#FF8000,#333333
31,1,24,#FF8000,#333333
32,1,24,#FF8000,#333333
33,1,24,#FF8000,#333333
34,1,24,#FF8000,#333333
35,1,24,#FF8000,#333333
36,1,24,#FF8000,#333333
37,1,24,#FF8000,#333333
38,1,24,#FF8000,#333333
39,1,24,#FF8000,#333333
40,1,24,#FF8000,#333333
41,1,24,#FF8000,#333333
42,1,24,#FF8000,#333333
43,1,32,#000000,#0A0A0A
44,1,32,#000000,#0A0A0A
45,1,32,#000000,#0A0A0A
46,1,32,#000000,#0A0A0A
47,1,32,#000000,#0A0A0A
48,1,32,#000000,#0A0A0A
49,1,32,#000000,#0A0A0A
50,1,32,#000000,#0A0A0A
51,1,32,#000000,#0A0A0A
52,1,32,#000000,#0A0A0A
53,1,32,#000000,#0A0A0A
54,1,32,#000000,#0A0A0A
55,1,32,#000000,#0A0A0A
56,1,32,#000000,#0A0A0A
57,1,32,#000000,#0A0A0A
58,1,32,#000000,#0A0A0A
59,1,32,#000000,#0A0A0A
60,1,32,#000000,#0A0A0A
61,1,32,#000000,#0A0A0A
62,1,32,#000000,#0A0A0A
63,1,32,#000000,#0A0A0A
64,1,32,#000000,#0A0A0A
65,1,32,#000000,#0A0A0A
66,1,32,#000000,#0A0A0A
67,1,32,#000000,#0A0A0A
68,1,32,#000000,#0A0A0A
69,1,32,#000000,#0A0A0A
70,1,32,#000000,#0A0A0A
71,1,32,#000000,#0A0A0A
72,1,32,#000000,#0A0A0A
73,1,32,#000000,#0A0A0A
74,1,32,#000000,#0A0A0A
75,1,32,#000000,#0A0A0A
76,1,32,#000000,#0A0A0A
77,1,32,#000000,#0A0A0A
78,1,32,#000000,#0A0A0A
79,1,32,#000000,#0A0A0A
80,1,32,#000000,#0A0A0A
81,1,32,#000000,#0A0A0A
82,1,32,#000000,#0A0A0A
83,1,32,#000000,#0A0A0A
84,1,32,#000000,#0A0A0A
0,2,32,#000000,#0A0A0A
1,2,32,#000000,#0A0A0A
2,2,32,#000000,#0A0A0A
3,2,32,#000000,#0A0A0A
4,2,32,#000000,#0A0A0A
5,2,32,#000000,#0A0A0A
6,2,32,#000000,#0A0A0A
7,2,32,#000000,#0A0A0A
8,2,32,#000000,#0A0A0A
9,2,32,#000000,#0A0A0A
10,2,32,#000000,#0A0A0A
11,2,32,#000000,#0A0A0A
12,2,32,#000000,#0A0A0A
13,2,32,#000000,#0A0A0A
14,2,32,#000000,#0A0A0A
15,2,32,#000000,#0A0A0A
16,2,32,#000000,#0A0A0A
17,2,32,#000000,#0A0A0A
18,2,32,#000000,#0A0A0A
19,2,32,#000000,#0A0A0A
20,2,32,#000000,#0A0A0A
21,2,32,#000000,#0A0A0A
22,2,32,#000000,#0A0A0A
23,2,24,#FF8000,#333333
24,2,24,#FF8000,#333333
25,2,24,#FF8000,#333333
26,2,24,#FF8000,#333333
27,2,24,#FF8000,#333333
28,2,24,#FF8000,#333333
29,2,24,#FF8000,#333333
30,2,24,#FF8000,#333333
31,2,24,#FF8000,#333333
32,2,24,#FF8000,#333333
33,2,24,#FF8000,#333333
34,2,24,#FF8000,#333333
35,2,24,#FF8000,#333333
36,2,24,#FF8000,#333333
37,2,24,#FF8000,#333333
38,2,24,#FF8000,#333333
39,2,32,#000000,#0A0A0A
40,2,32,#000000,#0A0A0A
41,2,32,#000000,#0A0A0A
42,2,32,#000000,#0A0A0A
43,2,32,#000000,#0A0A0A
44,2,32,#000000,#0A0A0A
45,2,32,#000000,#0A0A0A
46,2,32,#000000,#0A0A0A
47,2,32,#000000,#0A0A0A
48,2,32,#000000,#0A0A0A
49,2,32,#000000,#0A0A0A
50,2,32,#000000,#0A0A0A
51,2,32,#000000,#0A0A0A
52,2,32,#000000,#0A0A0A
53,2,32,#000000,#0A0A0A
54,2,32,#000000,#0A0A0A
55,2,32,#000000,#0A0A0A
56,2,32,#000000,#0A0A0A
57,2,32,#000000,#0A0A0A
58,2,32,#000000,#0A0A0A
59,2,32,#000000,#0A0A0A
60,2,32,#000000,#0A0A0A
61,2,32,#000000,#0A0A0A
62,2,32,#000000,#0A0A0A
63,2,32,#000000,#0A0A0A
64,2,32,#000000,#0A0A0A
65,2,32,#000000,#0A0A0A
66,2,32,#000000,#0A0A0A
67,2,32,#000000,#0A0A0A
68,2,32,#000000,#0A0A0A
69,2,32,#000000,#0A0A0A
70,2,32,#000000,#0A0A0A
71,2,32,#000000,#0A0A0A
72,2,32,#000000,#0A0A0A
73,2,32,#000000,#0A0A0A
74,2,32,#000000,#0A0A0A
75,2,32,#000000,#0A0A0A
76,2,32,#000000,#0A0A0A
77,2,32,#000000,#0A0A0A
78,2,32,#000000,#0A0A0A
79,2,32,#000000,#0A0A0A
80,2,32,#000000,#0A0A0A
81,2,32,#000000,#0A0A0A
82,2,32,#000000,#0A0A0A
83,2,32,#000000,#0A0A0A
84,2,32,#000000,#0A0A0A
0,3,32,#000000,#0A0A0A
1,3,32,#000000,#0A0A0A
2,3,32,#000000,#0A0A0A
3,3,32,#000000,#0A0A0A
4,3,32,#000000,#0A0A0A
5,3,32,#000000,#0A0A0A
6,3,32,#000000,#0A0A0A
7,3,32,#000000,#0A0A0A
8,3,32,#000000,#0A0A0A
9,3,32,#000000,#0A0A0A
10,3,32,#000000,#0A0A0A
11,3,32,#000000,#0A0A0A
12,3,32,#000000,#0A0A0A
13,3,32,#000000,#0A0A0A
14,3,32,#000000,#0A0A0A
15,3,32,#000000,#0A0A0A
16,3,32,#000000,#0A0A0A
17,3,32,#000000,#0A0A0A
18,3,32,#000000,#0A0A0A
19,3,32,#000000,#0A0A0A
20,3,32,#000000,#0A0A0A
21,3,32,#000000,#0A0A0A
22,3,32,#000000,#0A0A0A
23,3,32,#000000,#0A0A0A
24,3,32,#000000,#0A0A0A
25,3,24,#FF8000,#333333
26,3,24,#FF8000,#333333
27,3,24,#FF8000,#333333
28,3,24,#FF8000,#333333
29,3,24,#FF8000,#333333
30,3,24,#FF8000,#333333
31,3,24,#FF8000,#333333
32,3,24,#FF8000,#333333
33,3,24,#FF8000,#333333
34,3,24,#FF8000,#333333
35,3,24,#FF8000,#333333
36,3,32,#000000,#0A0A0A
37,3,32,#000000,#0A0A0A
38,3,32,#000000,#0A0A0A
39,3,32,#000000,#0A0A0A
40,3,32,#000000,#0A0A0A
41,3,32,#000000,#0A0A0A
42,3,32,#000000,#0A0A0A
43,3,32,#000000,#0A0A0A
44,3,32,#000000,#0A0A0A
45,3,32,#000000,#0A0A0A
46,3,32,#000000,#0A0A0A
47,3,32,#000000,#0A0A0A
48,3,32,#000000,#0A0A0A
49,3,32,#000000,#0A0A0A
50,3,32,#000000,#0A0A0A
51,3,32,#000000,#0A0A0A
52,3,32,#000000,#0A0A0A
53,3,32,#000000,#0A0A0A
54,3,32,#000000,#0A0A0A
55,3,32,#000000,#0A0A0A
56,3,32,#000000,#0A0A0A
57,3,32,#000000,#0A0A0A
58,3,32,#000000,#0A0A0A
59,3,32,#000000,#0A0A0A
60,3,32,#000000,#0A0A0A
61,3,32,#000000,#0A0A0A
62,3,32,#000000,#0A0A0A
63,3,32,#000000,#0A0A0A
64,3,32,#000000,#0A0A0A
65,3,32,#000000,#0A0A0A
66,3,32,#000000,#0A0A0A
67,3,32,#000000,#0A0A0A
68,3,32,#000000,#0A0A0A
69,3,32,#000000,#0A0A0A
70,3,32,#000000,#0A0A0A
71,3,32,#000000,#0A0A0A
72,3,32,#000000,#0A0A0A
73,3,32,#000000,#0A0A0A
74,3,32,#000000,#0A0A0A
75,3,32,#000000,#0A0A0A
76,3,32,#000000,#0A0A0A
77,3,32,#000000,#0A0A0A
78,3,32,#000000,#0A0A0A
79,3,32,#000000,#0A0A0A
80,3,32,#000000,#0A0A0A
81,3,32,#000000,#0A0A0A
82,3,32,#000000,#0A0A0A
83,3,32,#000000,#0A0A0A
84,3,32,#000000,#0A0A0A
0,4,32,#000000,#0A0A0A
1,4,32,#000000,#0A0A0A
2,4,32,#000000,#0A0A0A
3,4,32,#000000,#0A0A0A
4,4,32,#000000,#0A0A0A
5,4,32,#000000,#0A0A0A
6,4,32,#000000,#0A0A0A
7,4,32,#000000,#0A0A0A
8,4,32,#000000,#0A0A0A
9,4,32,#000000,#0A0A0A
10,4,32,#000000,#0A0A0A
11,4,32,#000000,#0A0A0A
12,4,32,#000000,#0A0A0A
13,4,32,#000000,#0A0A0A
14,4,32,#000000,#0A0A0A
15,4,32,#000000,#0A0A0A
16,4,32,#000000,#0A0A0A
17,4,32,#000000,#0A0A0A
18,4,32,#000000,#0A0A0A
19,4,32,#000000,#0A0A0A
20,4,32,#000000,#0A0A0A
21,4,32,#000000,#0A0A0A
22,4,32,#000000,#0A0A0A
23,4,32,#000000,#0A0A0A
24,4,32,#000000,#0A0A0A
25,4,32,#000000,#0A0A0A
26,4,32,#000000,#0A0A0A
27,4,32,#000000,#0A0A0A
28,4,32,#000000,#0A0A0A
29,4,32,#000000,#0A0A0A
30,4,32,#000000,#0A0A0A
31,4,32,#000000,#0A0A0A
32,4,32,#000000,#0A0A0A
33,4,32,#000000,#0A0A0A
34,4,32,#000000,#0A0A0A
35,4,32,#000000,#0A0A0A
36,4,32,#000000,#0A0A0A
37,4,32,#000000,#0A0A0A
38,4,32,#000000,#0A0A0A
39,4,32,#000000,#0A0A0A
40,4,32,#000000,#0A0A0A
41,4,32,#000000,#0A0A0A
42,4,32,#000000,#0A0A0A
43,4,32,#000000,#0A0A0A
44,4,32,#000000,#0A0A0A
45,4,32,#000000,#0A0A0A
46,4,32,#000000,#0A0A0A
47,4,32,#000000,#0A0A0A
48,4,32,#000000,#0A0A0A
49,4,32,#000000,#0A0A0A
50,4,32,#000000,#0A0A0A
51,4,32,#000000,#0A0A0A
52,4,32,#000000,#0A0A0A
53,4,32,#000000,#0A0A0A
54,4,32,#000000,#0A0A0A
55,4,32,#000000,#0A0A0A
56,4,32,#000000,#0A0A0A
57,4,32,#000000,#0A0A0A
58,4,32,#000000,#0A0A0A
59,4,32,#000000,#0A0A0A
60,4,32,#000000,#0A0A0A
61,4,32,#000000,#0A0A0A
62,4,32,#000000,#0A0A0A
63,4,32,#000000,#0A0A0A
64,4,32,#000000,#0A0A0A
65,4,32,#000000,#0A0A0A
66,4,32,#000000,#0A0A0A
67,4,32,#000000,#0A0A0A
68,4,32,#000000,#0A0A0A
69,4,32,#000000,#0A0A0A
70,4,32,#000000,#0A0A0A
71,4,32,#000000,#0A0A0A
72,4,32,#000000,#0A0A0A
73,4,32,#000000,#0A0A0A
74,4,32,#000000,#0A0A0A
75,4,32,#000000,#0A0A0A
76,4,32,#000000,#0A0A0A
77,4,32,#000000,#0A0A0A
78,4,32,#000000,#0A0A0A
79,4,32,#000000,#0A0A0A
80,4,32,#000000,#0A0A0A
81,4,32,#000000,#0A0A0A
82,4,32,#000000,#0A0A0A
83,4,32,#000000,#0A0A0A
84,4,32,#000000,#0A0A0A
0,5,32,#000000,#0A0A0A
1,5,32,#000000,#0A0A0A
2,5,32,#000000,#0A0A0A
3,5,32,#000000,#0A0A0A
4,5,32,#000000,#0A0A0A
5,5,32,#000000,#0A0A0A
6,5,32,#000000,#0A0A0A
7,5,32,#000000,#0A0A0A
8,5,32,#000000,#0A0A0A
9,5,32,#000000,#0A0A0A
10,5,32,#000000,#0A0A0A
11,5,32,#000000,#0A0A0A
12,5,32,#000000,#0A0A0A
13,5,32,#000000,#0A0A0A
14,5,32,#000000,#0A0A0A
15,5,32,#000000,#0A0A0A
16,5,32,#000000,#0A0A0A
17,5,32,#000000,#0A0A0A
18,5,32,#000000,#0A0A0A
19,5,32,#000000,#0A0A0A
20,5,32,#000000,#0A0A0A
21,5,32,#000000,#0A0A0A
22,5,32,#000000,#0A0A0A
23,5,32,#000000,#0A0A0A
24,5,32,#000000,#0A0A0A
25,5,32,#000000,#0A0A0A
26,5,32,#000000,#0A0A0A
27,5,32,#000000,#0A0A0A
28,5,32,#000000,#0A0A0A
29,5,32,#000000,#0A0A0A
30,5,32,#000000,#0A0A0A
31,5,32,#000000,#0A0A0A
32,5,32,#000000,#0A0A0A
33,5,32,#000000,#0A0A0A
34,5,32,#000000,#0A0A0A
35,5,32,#000000,#0A0A0A
36,5,32,#000000,#0A0A0A
37,5,32,#000000,#0A0A0A
38,5,32,#000000,#0A0A0A
39,5,32,#000000,#0A0A0A
40,5,32,#000000,#0A0A0A
41,5,32,#000000,#0A0A0A
42,5,32,#000000,#0A0A0A
43,5,32,#000000,#0A0A0A
44,5,32,#000000,#0A0A0A
45,5,32,#000000,#0A0A0A
46,5,32,#000000,#0A0A0A
47,5,32,#000000,#0A0A0A
48,5,32,#000000,#0A0A0A
49,5,32,#000000,#0A0A0A
50,5,32,#000000,#0A0A0A
51,5,32,#000000,#0A0A0A
52,5,32,#000000,#0A0A0A
53,5,32,#000000,#0A0A0A
54,5,32,#000000,#0A0A0A
55,5,32,#000000,#0A0A0A
56,5,32,#000000,#0A0A0A
57,5,32,#000000,#0A0A0A
58,5,32,#000000,#0A0A0A
59,5,32,#000000,#0A0A0A
60,5,32,#000000,#0A0A0A
61,5,32,#000000,#0A0A0A
62,5,32,#000000,#0A0A0A
63,5,32,#000000,#0A0A0A
64,5,32,#000000,#0A0A0A
65,5,32,#000000,#0A0A0A
66,5,32,#000000,#0A0A0A
67,5,32,#000000,#0A0A0A
68,5,32,#000000,#0A0A0A
69,5,32,#000000,#0A0A0A
70,5,32,#000000,#0A0A0A
71,5,32,#000000,#0A0A0A
72,5,32,#000000,#0A0A0A
73,5,32,#000000,#0A0A0A
74,5,32,#000000,#0A0A0A
75,5,32,#000000,#0A0A0A
76,5,32,#000000,#0A0A0A
77,5,32,#000000,#0A0A0A
78,5,32,#000000,#0A0A0A
79,5,32,#000000,#0A0A0A
80,5,32,#000000,#0A0A0A
81,5,32,#000000,#0A0A0A
82,5,32,#000000,#0A0A0A
83,5,32,#000000,#0A0A0A
84,5,32,#000000,#0A0A0A
0,6,32,#000000,#0A0A0A
1,6,32,#000000,#0A0A0A
2,6,32,#000000,#0A0A0A
3,6,32,#000000,#0A0A0A
4,6,32,#000000,#0A0A0A
5,6,32,#000000,#0A0A0A
6,6,32,#000000,#0A0A0A
7,6,32,#000000,#0A0A0A
8,6,32,#000000,#0A0A0A
9,6,32,#000000,#0A0A0A
10,6,32,#000000,#0A0A0A
11,6,32,#000000,#0A0A0A
12,6,32,#000000,#0A0A0A
13,6,32,#000000,#0A0A0A
14,6,32,#000000,#0A0A0A
15,6,32,#000000,#0A0A0A
16,6,32,#000000,#0A0A0A
17,6,32,#000000,#0A0A0A
18,6,32,#000000,#0A0A0A
19,6,32,#000000,#0A0A0A
20,6,32,#000000,#0A0A0A
21,6,32,#000000,#0A0A0A
22,6,32,#000000,#0A0A0A
23,6,32,#000000,#0A0A0A
24,6,32,#000000,#0A0A0A
25,6,32,#000000,#0A0A0A
26,6,32,#000000,#0A0A0A
27,6,32,#000000,#0A0A0A
28,6,32,#000000,#0A0A0A
29,6,32,#000000,#0A0A0A
30,6,32,#000000,#0A0A0A
31,6,32,#000000,#0A0A0A
32,6,32,#000000,#0A0A0A
33,6,32,#000000,#0A0A0A
34,6,32,#000000,#0A0A0A
35,6,32,#000000,#0A0A0A
36,6,32,#000000,#0A0A0A
37,6,32,#000000,#0A0A0A
38,6,32,#000000,#0A0A0A
39,6,32,#000000,#0A0A0A
40,6,32,#000000,#0A0A0A
41,6,32,#000000,#0A0A0A
42,6,32,#000000,#0A0A0A
43,6,32,#000000,#0A0A0A
44,6,32,#000000,#0A0A0A
45,6,32,#000000,#0A0A0A
46,6,32,#000000,#0A0A0A
47,6,32,#000000,#0A0A0A
48,6,32,#000000,#0A0A0A
49,6,32,#000000,#0A0A0A
50,6,32,#000000,#0A0A0A
51,6,32,#000000,#0A0A0A
52,6,32,#000000,#0A0A0A
53,6,32,#000000,#0A0A0A
54,6,32,#000000,#0A0A0A
55,6,32,#000000,#0A0A0A
56,6,32,#000000,#0A0A0A
57,6,32,#000000,#0A0A0A
58,6,32,#000000,#0A0A0A
59,6,32,#000000,#0A0A0A
60,6,32,#000000,#0A0A0A
61,6,32,#000000,#0A0A0A
62,6,32,#000000,#0A0A0A
63,6,32,#000000,#0A0A0A
64,6,32,#000000,#0A0A0A
65,6,32,#000000,#0A0A0A
66,6,32,#000000,#0A0A0A
67,6,32,#000000,#0A0A0A
68,6,32,#000000,#0A0A0A
69,6,32,#000000,#0A0A0A
70,6,32,#000000,#0A0A0A
71,6,32,#000000,#0A0A0A
72,6,32,#000000,#0A0A0A
73,6,32,#000000,#0A0A0A
74,6,32,#000000,#0A0A0A
75,6,32,#000000,#0A0A0A
76,6,32,#000000,#0A0A0A
77,6,32,#000000,#0A0A0A
78,6,32,#000000,#0A0A0A
79,6,32,#000000,#0A0A0A
80,6,32,#000000,#0A0A0A
81,6,32,#000000,#0A0A0A
82,6,32,#000000,#0A0A0A
83,6,32,#000000,#0A0A0A
84,6,32,#000000,#0A0A0A
0,7,32,#000000,#0A0A0A
1,7,32,#000000,#0A0A0A
2,7,32,#000000,#0A0A0A
3,7,32,#000000,#0A0A0A
4,7,32,#000000,#0A0A0A
5,7,32,#000000,#0A0A0A
6,7,32,#000000,#0A0A0A
7,7,32,#000000,#0A0A0A
8,7,32,#000000,#0A0A0A
9,7,32,#000000,#0A0A0A
10,7,32,#000000,#0A0A0A
11,7,32,#000000,#0A0A0A
12,7,32,#000000,#0A0A0A
13,7,32,#000000,#0A0A0A
14,7,32,#000000,#0A0A0A
15,7,32,#000000,#0A0A0A
16,7,32,#000000,#0A0A0A
17,7,32,#000000,#0A0A0A
18,7,32,#000000,#0A0A0A
19,7,32,#000000,#0A0A0A
20,7,32,#000000,#0A0A0A
21,7,32,#000000,#0A0A0A
22,7,32,#000000,#0A0A0A
23,7,32,#000000,#0A0A0A
24,7,32,#000000,#0A0A0A
25,7,32,#000000,#0A0A0A
26,7,32,#000000,#0A0A0A
27,7,32,#000000,#0A0A0A
28,7,32,#000000,#0A0A0A
29,7,32,#000000,#0A0A0A
30,7,32,#000000,#0A0A0A
31,7,32,#000000,#0A0A0A
32,7,32,#000000,#0A0A0A
33,7,32,#000000,#0A0A0A
34,7,32,#000000,#0A0A0A
35,7,32,#000000,#0A0A0A
36,7,32,#000000,#0A0A0A
37,7,32,#000000,#0A0A0A
38,7,32,#000000,#0A0A0A
39,7,32,#000000,#0A0A0A
40,7,32,#000000,#0A0A0A
41,7,32,#000000,#0A0A0A
42,7,32,#000000,#0A0A0A
43,7,32,#000000,#0A0A0A
44,7,32,#000000,#0A0A0A
45,7,32,#000000,#0A0A0A
46,7,32,#000000,#0A0A0A
47,7,32,#000000,#0A0A0A
48,7,32,#000000,#0A0A0A
49,7,32,#000000,#0A0A0A
50,7,32,#000000,#0A0A0A
51,7,32,#000000,#0A0A0A
52,7,32,#000000,#0A0A0A
53,7,32,#000000,#0A0A0A
54,7,32,#000000,#0A0A0A
55,7,32,#000000,#0A0A0A
56,7,32,#000000,#0A0A0A
57,7,32,#000000,#0A0A0A
58,7,32,#000000,#0A0A0A
59,7,32,#000000,#0A0A0A
60,7,32,#000000,#0A0A0A
61,7,32,#000000,#0A0A0A
62,7,32,#000000,#0A0A0A
63,7,32,#000000,#0A0A0A
64,7,32,#000000,#0A0A0A
65,7,32,#000000,#0A0A0A
66,7,32,#000000,#0A0A0A
67,7,32,#000000,#0A0A0A
68,7,32,#000000,#0A0A0A
69,7,32,#000000,#0A0A0A
70,7,32,#000000,#0A0A0A
71,7,32,#000000,#0A0A0A
72,7,32,#000000,#0A0A0A
73,7,32,#000000,#0A0A0A
74,7,32,#000000,#0A0A0A
75,7,32,#000000,#0A0A0A
76,7,32,#000000,#0A0A0A
77,7,32,#000000,#0A0A0A
78,7,32,#000000,#0A0A0A
79,7,32,#000000,#0A0A0A
80,7,32,#000000,#0A0A0A
81,7,32,#000000,#0A0A0A
82,7,32,#000000,#0A0A0A
83,7,32,#000000,#0A0A0A
84,7,32,#000000,#0A0A0A
0,8,32,#000000,#0A0A0A
1,8,32,#000000,#0A0A0A
2,8,32,#000000,#0A0A0A
3,8,32,#000000,#0A0A0A
4,8,32,#000000,#0A0A0A
5,8,32,#000000,#0A0A0A
6,8,32,#000000,#0A0A0A
7,8,32,#000000,#0A0A0A
8,8,32,#000000,#0A0A0A
9,8,32,#000000,#0A0A0A
10,8,32,#000000,#0A0A0A
11,8,32,#000000,#0A0A0A
12,8,32,#000000,#0A0A0A
13,8,32,#000000,#0A0A0A
14,8,32,#000000,#0A0A0A
15,8,32,#000000,#0A0A0A
16,8,32,#000000,#0A0A0A
17,8,32,#000000,#0A0A0A
18,8,32,#000000,#0A0A0A
19,8,32,#000000,#0A0A0A
20,8,32,#000000,#0A0A0A
21,8,32,#000000,#0A0A0A
22,8,32,#000000,#0A0A0A
23,8,32,#000000,#0A0A0A
24,8,32,#000000,#0A0A0A
25,8,32,#000000,#0A0A0A
26,8,32,#000000,#0A0A0A
27,8,32,#000000,#0A0A0A
28,8,32,#000000,#0A0A0A
29,8,32,#000000,#0A0A0A
30,8,32,#000000,#0A0A0A
31,8,32,#000000,#0A0A0A
32,8,32,#000000,#0A0A0A
33,8,32,#000000,#0A0A0A
34,8,32,#000000,#0A0A0A
35,8,32,#000000,#0A0A0A
36,8,32,#000000,#0A0A0A
37,8,32,#000000,#0A0A0A
38,8,32,#000000,#0A0A0A
39,8,32,#000000,#0A0A0A
40,8,32,#000000,#0A0A0A
41,8,32,#000000,#0A0A0A
42,8,32,#000000,#0A0A0A
43,8,32,#000000,#0A0A0A
44,8,32,#000000,#0A0A0A
45,8,32,#000000,#0A0A0A
46,8,32,#000000,#0A0A0A
47,8,32,#000000,#0A0A0A
48,8,32,#000000,#0A0A0A
49,8,32,#000000,#0A0A0A
50,8,32,#000000,#0A0A0A
51,8,32,#000000,#0A0A0A
52,8,32,#000000,#0A0A0A
53,8,32,#000000,#0A0A0A
54,8,32,#000000,#0A0A0A
55,8,32,#000000,#0A0A0A
56,8,32,#000000,#0A0A0A
57,8,32,#000000,#0A0A0A
58,8,32,#000000,#0A0A0A
59,8,32,#000000,#0A0A0A
60,8,32,#000000,#0A0A0A
61,8,32,#000000,#0A0A0A
62,8,32,#000000,#0A0A0A
63,8,32,#000000,#0A0A0A
64,8,32,#000000,#0A0A0A
65,8,32,#000000,#0A0A0A
66,8,32,#000000,#0A0A0A
67,8,32,#000000,#0A0A0A
68,8,32,#000000,#0A0A0A
69,8,32,#000000,#0A0A0A
70,8,32,#000000,#0A0A0A
71,8,32,#000000,#0A0A0A
72,8,32,#000000,#0A0A0A
73,8,32,#000000,#0A0A0A
74,8,32,#000000,#0A0A0A
75,8,32,#000000,#0A0A0A
76,8,32,#000000,#0A0A0A
77,8,32,#000000,#0A0A0A
78,8,32,#000000,#0A0A0A
79,8,32,#000000,#0A0A0A
80,8,32,#000000,#0A0A0A
81,8,32,#000000,#0A0A0A
82,8,32,#000000,#0A0A0A
83,8,32,#000000,#0A0A0A
84,8,32,#000000,#0A0A0A
0,9,32,#000000,#0A0A0A
1,9,32,#000000,#0A0A0A
2,9,32,#000000,#0A0A0A
3,9,32,#000000,#0A0A0A
4,9,32,#000000,#0A0A0A
5,9,32,#000000,#0A0A0A
6,9,32,#000000,#0A0A0A
7,9,32,#000000,#0A0A0A
8,9,32,#000000,#0A0A0A
9,9,32,#000000,#0A0A0A
10,9,32,#000000,#0A0A0A
11,9,32,#000000,#0A0A0A
12,9,32,#000000,#0A0A0A
13,9,32,#000000,#0A0A0A
14,9,32,#000000,#0A0A0A
15,9,32,#000000,#0A0A0A
16,9,32,#000000,#0A0A0A
17,9,32,#000000,#0A0A0A
18,9,32,#000000,#0A0A0A
19,9,32,#000000,#0A0A0A
